FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE
1235,BC-2023-2023-R92525,BC, ,2023-R92525,ANGEL LAKE,59.457799999999999,-132.863800000000000,2023,8,5,2023-08-05 00:00:00,,2023-11-21 00:00:00,1171.950000000000000,N,N,Fire,MOD, , ,Radnor Creek, , ,2024-05-06 00:00:00
1238,BC-2023-2023-VA1735,BC, ,2023-VA1735,YOUNG CREEK,52.512099999999997,-125.905700000000000,2023,7,15,2023-07-15 00:00:00,,2023-11-10 00:00:00,3360.000000000000000,N,N,Fire,MON, , ,Young Creek, , ,2024-05-06 00:00:00
1264,BC-2023-2023-G90981,BC, ,2023-G90981,2023 Holdover G90981,59.139499999999998,-127.650000000000010,2023,6,24,2023-06-24 00:00:00,,,22393.459999999999000,N,N,Fire,MON, , ,1 Mile SW of the Turnagain & Kachinka Confurance, , ,2024-05-06 00:00:00
1265,BC-2023-2023-G80280,BC, ,2023-G80280,2023 Holdover DONNIE CREEK,57.618699999999997,-122.012300000000000,2023,5,12,2023-05-12 00:00:00,,,619072.500000000000000,N,N,Fire,FUL, , ,Donnie Creek, , ,2024-05-06 00:00:00
1276,BC-2023-2023-VA2884,BC, ,2023-VA2884,NORDSCHOW CREEK,52.291600000000003,-126.064500000000000,2023,8,21,2023-08-21 00:00:00,,2023-11-10 00:00:00,900.000000000000000,N,N,Fire,MON, , ,Mt Nyland - MONITOR ONLY, , ,2024-05-06 00:00:00
1277,BC-2023-2023-VA1462,BC, ,2023-VA1462,ELBOW LAKE,52.061599999999999,-125.739800000000000,2023,7,9,2023-07-09 00:00:00,,2023-11-10 00:00:00,1708.000000000000000,N,N,Fire,MON, , ,2.7 KM SW of Elbow Lake, , ,2024-05-06 00:00:00
1287,BC-2023-2023-K71705,BC, ,2023-K71705,Ponderosa Creek,50.304699999999997,-121.825800000000000,2023,7,12,2023-07-12 00:00:00,,2023-10-20 00:00:00,5021.600000000000400,N,N,Fire,MOD, , ,Ponderosa Creek, , ,2024-05-06 00:00:00
1304,BC-2023-2023-G62952,BC, ,2023-G62952,2023 Holdover G62952,55.575600000000001,-123.543600000000000,2023,8,26,2023-08-26 00:00:00,,,205.060000000000000,N,N,Fire, , , ,Head Lake, , ,2024-05-06 00:00:00
1312,BC-2023-2023-N71835,BC, ,2023-N71835,Hamill Creek,50.235900000000001,-116.842100000000000,2023,7,10,2023-07-10 00:00:00,,2023-09-29 00:00:00,709.000000000000000,N,N,Fire,MOD, , ,Hamill Creek, , ,2024-05-06 00:00:00
1316,BC-2023-2023-R13068,BC, ,2023-R13068,R13068,53.428600000000003,-126.939700000000000,2023,8,28,2023-08-28 00:00:00,,2023-12-12 00:00:00,419.000000000000000,N,N,Fire,MON, , ,St. Thomas Bay, , ,2024-05-06 00:00:00
1318,BC-2023-2023-R11238,BC, ,2023-R11238,R11238,54.077500000000001,-126.177600000000000,2023,7,7,2023-07-07 00:00:00,,2023-12-12 00:00:00,359.000000000000000,N,N,Fire,FUL, , ,Ramsey Creek, , ,2024-05-06 00:00:00
1320,BC-2023-2023-N72365,BC, ,2023-N72365,Clint Creek,50.171799999999998,-116.793400000000010,2023,7,30,2023-07-30 00:00:00,,2023-09-29 00:00:00,479.000000000000000,N,N,Fire,MOD, , ,Clint Creek, , ,2024-05-06 00:00:00
1325,BC-2023-2023-R11277,BC, ,2023-R11277,PINKUT CREEK,54.400399999999998,-125.467500000000000,2023,7,7,2023-07-07 00:00:00,,2024-01-25 00:00:00,6890.000000000000000,N,N,Fire,FUL, , ,2.5 km W of Pinkut Creek, , ,2024-05-06 00:00:00
1329,BC-2023-2023-N72169,BC, ,2023-N72169,FITCH CREEK,50.744100000000003,-117.130000000000000,2023,7,17,2023-07-17 00:00:00,,2023-09-19 00:00:00,287.000000000000000,N,N,Fire,MOD, , ,Fitch Creek, , ,2024-05-06 00:00:00
1360,BC-2023-2023-G11240,BC, ,2023-G11240, ,53.396500000000003,-123.331999999999990,2023,7,6,2023-07-06 00:00:00,,2023-10-01 00:00:00,224.000000000000000,N,N,Fire,FUL, , ,Zippermouth Lake, , ,2024-05-06 00:00:00
1364,BC-2023-2023-G60655,BC, ,2023-G60655,2023 Holdover Muskovite Lakes,55.994500000000002,-124.081800000000000,2023,6,6,2023-06-06 00:00:00,,2024-04-26 00:00:00,3215.300000000000200,N,N,Fire,FUL, , ,East Side of Muscovite Lakes Provincial Park, , ,2024-05-06 00:00:00
1370,BC-2023-2023-N42390,BC, ,2023-N42390, ,51.523499999999999,-117.558800000000010,2023,8,1,2023-08-01 00:00:00,,2023-10-19 00:00:00,644.000000000000000,N,N,Fire,MON, , ,Cupola Creek, , ,2024-05-06 00:00:00
1374,BC-2023-2023-G11532,BC, ,2023-G11532, ,54.961399999999998,-122.622100000000000,2023,7,10,2023-07-10 00:00:00,,2023-11-14 00:00:00,1100.000000000000000,N,N,Fire,FUL, , ,Reynolds Creek, , ,2024-05-06 00:00:00
1401,BC-2023-2023-R11282,BC, ,2023-R11282,R11282,53.519199999999998,-125.853300000000000,2023,7,7,2023-07-07 00:00:00,,2024-01-25 00:00:00,24810.799999999999000,N,N,Fire,MON, , ,6km N of Chelaslie River, , ,2024-05-06 00:00:00
1414,BC-2023-2023-N72730,BC, ,2023-N72730,Carney Creek,50.090299999999999,-116.757000000000010,2023,8,6,2023-08-06 00:00:00,,2023-09-29 00:00:00,463.000000000000000,N,N,Fire,MOD, , ,Carney Creek, , ,2024-05-06 00:00:00
1440,BC-2023-2023-R21234,BC, ,2023-R21234,PARROT LOOKOUT,54.015099999999997,-126.384000000000000,2023,7,7,2023-07-07 00:00:00,,2023-12-12 00:00:00,6758.000000000000000,N,N,Fire,FUL, , ,Parrot Lookout, , ,2024-05-06 00:00:00
1465,BC-2023-2023-K72705,BC, ,2023-K72705,Cottonwood Creek,50.364699999999999,-122.024400000000000,2023,8,9,2023-08-09 00:00:00,,2023-10-20 00:00:00,1015.500000000000000,N,N,Fire,MON, , ,Cottonwood Creek, , ,2024-05-06 00:00:00
1480,BC-2023-2023-C31349,BC, ,2023-C31349,C31349,52.445300000000003,-120.754000000000000,2023,7,8,2023-07-08 00:00:00,,2023-12-12 00:00:00,240.150000000000010,N,N,Fire,MON, , ,2km E of Horsefly Lake, , ,2024-05-06 00:00:00
1485,BC-2023-2023-R13093,BC, ,2023-R13093,R13093,53.302100000000003,-126.753500000000000,2023,8,28,2023-08-28 00:00:00,,2023-12-12 00:00:00,913.000000000000000,N,N,Fire,MON, , ,John Buchanan Island, , ,2024-05-06 00:00:00
1494,BC-2023-2023-R21250,BC, ,2023-R21250,OLD MAN LAKE,54.410200000000003,-126.415300000000000,2023,7,7,2023-07-07 00:00:00,,2024-01-25 00:00:00,2061.000000000000000,N,N,Fire,FUL, , ,Old Man Lake, , ,2024-05-06 00:00:00
1504,BC-2023-2023-R11725,BC, ,2023-R11725,R11725,53.536499999999997,-126.630799999999990,2023,7,8,2023-07-08 00:00:00,,2023-11-06 00:00:00,330.000000000000000,N,N,Fire,MON, , ,12 N of St. Thomas Lake, , ,2024-05-06 00:00:00
1522,BC-2023-2023-R51710,BC, ,2023-R51710,R51710,53.125000000000000,-127.651000000000000,2023,7,7,2023-07-07 00:00:00,,2023-12-19 00:00:00,230.000000000000000,U,U,Fire,MON, , ,Kitlope River 2, , ,2024-05-06 00:00:00
1532,BC-2023-2023-N72170,BC, ,2023-N72170,HALL CREEK,50.693100000000001,-117.121300000000010,2023,7,22,2023-07-22 00:00:00,,2023-09-27 00:00:00,1337.000000000000000,N,N,Fire,MOD, , ,Hall Creek, , ,2024-05-06 00:00:00
1556,BC-2023-2023-K71535,BC, ,2023-K71535,Casper Creek,50.680599999999998,-122.386200000000000,2023,7,10,2023-07-10 00:00:00,,2023-10-20 00:00:00,11284.000000000000000,N,N,Fire,FUL, , ,Casper Creek, , ,2024-05-06 00:00:00
1562,BC-2023-2023-V33029,BC, ,2023-V33029,SPETCH CREEK,50.399099999999997,-122.665600000000000,2023,8,29,2023-08-29 00:00:00,,2023-11-30 00:00:00,410.000000000000000,N,N,Fire,MOD, , ,Spetch Creek, , ,2024-05-06 00:00:00
1565,BC-2023-2023-N12352,BC, ,2023-N12352,Lum Creek,49.678400000000003,-115.451100000000000,2023,7,17,2023-07-17 00:00:00,,2023-10-25 00:00:00,2952.000000000000000,N,N,Fire,MOD, , ,Lum Creek, , ,2024-05-06 00:00:00
1572,BC-2023-2023-N52009,BC, ,2023-N52009,Persian Creek,50.767099999999999,-117.474999999999990,2023,7,20,2023-07-20 00:00:00,,2023-08-30 00:00:00,413.000000000000000,N,N,Fire,MOD, , ,Persian Creek, , ,2024-05-06 00:00:00
1576,BC-2023-2023-G51564,BC, ,2023-G51564,2023 Holdover Whitefish Lake,54.544699999999999,-125.033000000000000,2023,7,10,2023-07-10 00:00:00,,,6143.199999999999800,N,N,Fire,FUL, , ,SW Whitefish Lake, , ,2024-05-06 00:00:00
1581,BC-2023-2023-R11378,BC, ,2023-R11378,R11378,54.342100000000002,-125.293000000000010,2023,7,7,2023-07-07 00:00:00,,2023-12-12 00:00:00,1400.000000000000000,N,N,Fire,MON, , ,1.5 km NE of Taltapin Lake, , ,2024-05-06 00:00:00
1582,BC-2023-2023-K71778,BC, ,2023-K71778,Blackhills,50.783099999999997,-121.889500000000000,2023,7,15,2023-07-15 00:00:00,,2023-09-29 00:00:00,589.000000000000000,N,N,Fire,FUL, , ,Blackhills, , ,2024-05-06 00:00:00
1595,BC-2023-2023-G91933,BC, ,2023-G91933,2023 Holdover HWF-130,59.463000000000001,-120.000400000000000,2023,7,20,2023-07-20 00:00:00,,,2272.000000000000000,U,U,Fire,MON, , ,HWF-130, , ,2024-05-06 00:00:00
1607,BC-2023-2023-K52125,BC, ,2023-K52125,Crater Creek,49.172600000000003,-120.060700000000000,2023,7,22,2023-07-22 00:00:00,,2023-10-26 00:00:00,46504.199999999997000,N,N,Fire,FUL, , ,Crater Creek, , ,2024-05-06 00:00:00
1620,BC-2023-2023-K71649,BC, ,2023-K71649,Downton Lake,50.856099999999998,-122.973900000000000,2023,7,12,2023-07-12 00:00:00,,2023-10-20 00:00:00,9565.000000000000000,N,N,Fire,FUL, , ,Downton Lake, , ,2024-05-06 00:00:00
1624,BC-2023-2023-G60666,BC, ,2023-G60666,2023 Holdover Big Creek,55.946800000000003,-124.544600000000000,2023,6,7,2023-06-07 00:00:00,,,166856.899999999990000,N,N,Fire,FUL, , ,Omineca River, , ,2024-05-06 00:00:00
1629,BC-2023-2023-K71634,BC, ,2023-K71634,Stein Mountain,50.347400000000000,-121.715100000000010,2023,7,12,2023-07-12 00:00:00,,2023-10-20 00:00:00,4734.300000000000200,N,N,Fire,FUL, , ,Stein Mountain, , ,2024-05-06 00:00:00
1633,BC-2023-2023-K71707,BC, ,2023-K71707,Rutledge,50.166699999999999,-122.092200000000010,2023,7,12,2023-07-12 00:00:00,,2023-10-20 00:00:00,651.000000000000000,N,N,Fire,MOD, , ,Rutledge Creek, , ,2024-05-06 00:00:00
1639,BC-2023-2023-R51336,BC, ,2023-R51336,R51336,55.146200000000000,-128.722399999999990,2023,7,7,2023-07-07 00:00:00,,2023-12-19 00:00:00,200.000000000000000,N,N,Fire,FUL, , ,1km E of Cedar River, , ,2024-05-06 00:00:00
1649,BC-2023-2023-V31726,BC, ,2023-V31726,BOULDER CREEK 2,50.707799999999999,-123.315900000000000,2023,7,15,2023-07-15 00:00:00,,2023-11-14 00:00:00,399.000000000000000,N,N,Fire,MON, , ,Boulder Creek, , ,2024-05-06 00:00:00
1655,BC-2023-2023-K71032,BC, ,2023-K71032,Sessel Mountain,50.661600000000000,-123.092900000000000,2023,6,30,2023-06-30 00:00:00,,2023-10-20 00:00:00,220.569999999999990,N,N,Fire,MOD, , ,Sessel Mountain, , ,2024-05-06 00:00:00
1656,BC-2023-2023-R13124,BC, ,2023-R13124,R13124,54.475600000000000,-125.178500000000000,2023,7,9,2023-07-09 00:00:00,,2023-12-12 00:00:00,280.000000000000000,N,N,Fire,MON, , ,Tetzalto Mountain, , ,2024-05-06 00:00:00
1663,BC-2023-2023-N52138,BC, ,2023-N52138,Lardeau Creek,50.632300000000001,-117.295599999999990,2023,7,21,2023-07-21 00:00:00,,2023-08-30 00:00:00,372.000000000000000,N,N,Fire,MOD, , ,Lardeau Creek, , ,2024-05-06 00:00:00
1677,BC-2023-2023-N71918,BC, ,2023-N71918,Kamma Creek,49.360199999999999,-116.214200000000010,2023,7,17,2023-07-17 00:00:00,,2023-10-10 00:00:00,1457.000000000000000,N,N,Fire,MOD, , ,Kamma Creek, , ,2024-05-06 00:00:00
1688,BC-2023-2023-V82558,BC, ,2023-V82558,MOUNT CON REID,49.764099999999999,-125.700000000000000,2023,8,3,2023-08-03 00:00:00,,2023-11-10 00:00:00,2320.000000000000000,N,N,Fire,MON, , ,3km W of Wolf River - MONITOR ONLY, , ,2024-05-06 00:00:00
1690,BC-2023-2023-N22370,BC, ,2023-N22370,Jubilee Mountain,50.943700000000000,-116.479500000000000,2023,7,30,2023-07-30 00:00:00,,2023-10-24 00:00:00,960.000000000000000,N,N,Fire,FUL, , ,Jubilee Mountain, , ,2024-05-06 00:00:00
1692,BC-2023-2023-K73066,BC, ,2023-K73066, ,50.307899999999997,-122.044000000000000,2023,8,24,2023-08-24 00:00:00,,2023-10-20 00:00:00,480.370000000000000,N,N,Fire,MON, , ,Skudamore Creek, , ,2024-05-06 00:00:00
1696,BC-2023-2023-G90810,BC, ,2023-G90810,2023 Holdover G90810,57.651000000000003,-123.604699999999990,2023,6,9,2023-06-09 00:00:00,,,500.000000000000000,N,N,Fire,MON, , ,North Richards Creek, , ,2024-05-06 00:00:00
1700,BC-2023-2023-N72419,BC, ,2023-N72419, ,50.741999999999997,-117.068299999999990,2023,7,30,2023-07-30 00:00:00,,2023-09-19 00:00:00,519.000000000000000,N,N,Fire,MOD, , ,Giegerich Creek, , ,2024-05-06 00:00:00
1706,BC-2023-2023-V83128,BC, ,2023-V83128,THELWOOD CREEK,49.507599999999996,-125.573300000000000,2023,9,2,2023-09-02 00:00:00,,2023-11-10 00:00:00,1217.099999999999900,N,N,Fire,MON, , ,Thelwood Creek, , ,2024-05-06 00:00:00
1709,BC-2023-2023-N12589,BC, ,2023-N12589,Raymond Peak,49.206699999999998,-115.008200000000000,2023,8,6,2023-08-06 00:00:00,,2023-10-25 00:00:00,1909.000000000000000,N,N,Fire,MON, , ,Raymond Peak, , ,2024-05-06 00:00:00
1714,BC-2023-2023-N22243,BC, ,2023-N22243,Horsethief Creek,50.534300000000002,-116.242800000000000,2023,7,23,2023-07-23 00:00:00,,2023-10-24 00:00:00,3918.500000000000000,N,N,Fire,FUL, , ,Horsethief Creek, , ,2024-05-06 00:00:00
1717,BC-2023-2023-N72369,BC, ,2023-N72369, ,50.804600000000001,-117.317100000000000,2023,7,30,2023-07-30 00:00:00,,2023-09-19 00:00:00,890.000000000000000,N,N,Fire,MOD, , ,Westfall River, , ,2024-05-06 00:00:00
1760,BC-2023-2023-C30446,BC, ,2023-C30446,C30446,52.837400000000002,-120.466100000000000,2023,5,20,2023-05-20 00:00:00,,2023-12-12 00:00:00,241.699999999999990,N,N,Fire,MON, , ,Modified Response: 1km S of Christian Lake, , ,2024-05-06 00:00:00
1773,BC-2023-2023-C11319,BC, ,2023-C11319,C11319,52.970999999999997,-124.629099999999990,2023,7,8,2023-07-08 00:00:00,,2023-08-01 00:00:00,376.000000000000000,N,N,Fire,FUL, , ,4.6km NW Coglistiko River, , ,2024-05-06 00:00:00
1776,BC-2023-2023-R31581,BC, ,2023-R31581,S OF MOUNT HORETZKY,55.596299999999999,-126.784000000000010,2023,7,10,2023-07-10 00:00:00,,2023-11-21 00:00:00,239.000000000000000,N,N,Fire,FUL, , ,S side of Mount Horetzky, , ,2024-05-06 00:00:00
1777,BC-2023-2023-N71690,BC, ,2023-N71690, ,50.660499999999999,-116.941900000000000,2023,7,12,2023-07-12 00:00:00,,2023-09-19 00:00:00,241.000000000000000,N,N,Fire,MOD, , ,East Creek, , ,2024-05-06 00:00:00
1795,BC-2023-2023-R51711,BC, ,2023-R51711,R51711,53.113999999999997,-127.599000000000000,2023,7,7,2023-07-07 00:00:00,,2023-12-19 00:00:00,512.000000000000000,U,U,Fire,MON, , ,Kitlope River 3, , ,2024-05-06 00:00:00
1799,BC-2023-2023-G81530,BC, ,2023-G81530,2023 Holdover MILLIGAN HILLS,57.429000000000002,-120.200100000000010,2023,7,10,2023-07-10 00:00:00,,,6108.899999999999600,N,N,Fire,MON, , ,Milligan Hills, , ,2024-05-06 00:00:00
1802,BC-2023-2023-G11293,BC, ,2023-G11293,taigai lake,53.481499999999997,-123.847200000000000,2023,7,8,2023-07-08 00:00:00,,2023-11-14 00:00:00,2420.000000000000000,N,N,Fire,FUL, , ,Tsaiga Lake, , ,2024-05-06 00:00:00
1808,BC-2023-2023-R11244,BC, ,2023-R11244,TINTAGEL,54.235199999999999,-125.643500000000000,2023,7,7,2023-07-07 00:00:00,,2023-12-12 00:00:00,8044.000000000000000,N,N,Fire,FUL, , ,Tintagel, , ,2024-05-06 00:00:00
1812,BC-2023-2023-C51981,BC, ,2023-C51981,C51981,52.200499999999998,-123.480500000000010,2023,7,20,2023-07-20 00:00:00,,2023-11-06 00:00:00,1400.000000000000000,N,N,Fire,FUL, , ,W of Alexis Creek - Nazko Road, , ,2024-05-06 00:00:00
1824,BC-2023-2023-R11274,BC, ,2023-R11274,R11274,54.454700000000003,-125.276200000000000,2023,7,7,2023-07-07 00:00:00,,2023-12-12 00:00:00,428.000000000000000,N,N,Fire,MOD, , ,Four Mile creek, , ,2024-05-06 00:00:00
1825,BC-2023-2023-G90956,BC, ,2023-G90956,2023 Holdover G90956,59.524799999999999,-126.650800000000000,2023,6,23,2023-06-23 00:00:00,,,12107.209999999999000,N,N,Fire,MON, , ,Grant Lake, , ,2024-05-06 00:00:00
1839,BC-2023-2023-V93289,BC, ,2023-V93289,V93289,51.734699999999997,-125.814200000000000,2023,8,22,2023-08-22 00:00:00,,2023-12-13 00:00:00,433.000000000000000,N,N,Fire,MON, , ,West of the Klinaklini River, , ,2024-05-06 00:00:00
1841,BC-2023-2023-N52372,BC, ,2023-N52372,St Leon Creek,50.405299999999997,-117.766800000000000,2023,7,30,2023-07-30 00:00:00,,2023-09-27 00:00:00,200.000000000000000,N,N,Fire,MOD, , ,St Leon Creek, , ,2024-05-06 00:00:00
1846,BC-2023-2023-N52156,BC, ,2023-N52156,HALFWAY RIVER,50.462000000000003,-117.597399999999990,2023,7,21,2023-07-21 00:00:00,,2023-09-27 00:00:00,876.000000000000000,N,N,Fire,MOD, , ,Halfway River, , ,2024-05-06 00:00:00
1860,BC-2023-2023-G60325,BC, ,2023-G60325,G60325,57.353400000000001,-124.843500000000010,2023,5,7,2023-05-07 00:00:00,,2023-08-31 00:00:00,24705.000000000000000,N,N,Fire,MOD, , ,Akie River, , ,2024-05-06 00:00:00
1862,BC-2023-2023-V33258,BC, ,2023-V33258,V33258,50.595900000000000,-122.734399999999990,2023,8,27,2023-08-27 00:00:00,,2023-11-14 00:00:00,300.000000000000000,N,N,Fire,MON, , ,Sockeye Creek, , ,2024-05-06 00:00:00
1918,BC-2023-2023-N72601,BC, ,2023-N72601, ,50.295299999999997,-117.105099999999990,2023,8,6,2023-08-06 00:00:00,,2023-10-04 00:00:00,228.000000000000000,N,N,Fire,MON, , ,Meadow Creek, , ,2024-05-06 00:00:00
1922,BC-2023-2023-R21178,BC, ,2023-R21178,PEACOCK CREEK,54.305300000000003,-126.761200000000000,2023,7,6,2023-07-06 00:00:00,,2024-01-25 00:00:00,1444.720000000000000,N,N,Fire,FUL, , ,600m W of Peacock Creek, , ,2024-05-06 00:00:00
1925,BC-2023-2023-N72824,BC, ,2023-N72824,Lillian Creek,50.122999999999998,-116.614900000000010,2023,8,6,2023-08-06 00:00:00,,2023-09-29 00:00:00,383.000000000000000,N,N,Fire,MOD, , ,Lillian Creek, , ,2024-05-06 00:00:00
1939,BC-2023-2023-R21217,BC, ,2023-R21217,R21217,54.893400000000000,-125.898700000000010,2023,7,7,2023-07-07 00:00:00,,2024-01-25 00:00:00,7984.000000000000000,N,N,Fire,MON, , ,Westside Totcha Lake, , ,2024-05-06 00:00:00
1941,BC-2023-2023-K51680,BC, ,2023-K51680,Gillanders Creek,49.134099999999997,-119.952500000000000,2023,7,13,2023-07-13 00:00:00,,2023-09-05 00:00:00,480.000000000000000,N,N,Fire,MON, , ,Gillanders Creek, , ,2024-05-06 00:00:00
1947,BC-2023-2023-V31300,BC, ,2023-V31300,MOUNT ATHELSTAN,50.697800000000001,-123.449299999999990,2023,7,7,2023-07-07 00:00:00,,2023-11-30 00:00:00,1915.000000000000000,N,N,Fire,MON, , ,W of Athelstan Mountain, , ,2024-05-06 00:00:00
1949,BC-2023-2023-R21673,BC, ,2023-R21673,LITTLE ANDREWS BAY,53.807600000000001,-126.690800000000000,2023,7,9,2023-07-09 00:00:00,,2024-01-25 00:00:00,4360.000000000000000,N,N,Fire,FUL, , ,4.3km E of Little Andrews Bay, , ,2024-05-06 00:00:00
1967,BC-2023-2023-N22240,BC, ,2023-N22240,Mia Creek,50.273699999999998,-115.634300000000000,2023,7,23,2023-07-23 00:00:00,,2023-10-24 00:00:00,5419.600000000000400,N,N,Fire,FUL, , ,Mia Creek, , ,2024-05-06 00:00:00
1969,BC-2023-2023-G91013,BC, ,2023-G91013,2023 Holdover G91013,59.643099999999997,-123.224100000000010,2023,6,28,2023-06-28 00:00:00,,,3764.800000000000200,N,N,Fire,MOD, , ,Sandy Creek, , ,2024-05-06 00:00:00
1976,BC-2023-2023-V12722,BC, ,2023-V12722,MASELPANIK CREEK,49.108899999999998,-121.266200000000000,2023,8,13,2023-08-13 00:00:00,,2023-12-06 00:00:00,1517.700000000000000,N,N,Fire,MON, , ,1km W of Maselpanik Creek - MONITOR ONLY, , ,2024-05-06 00:00:00
1978,BC-2023-2023-R11387,BC, ,2023-R11387,WELLS CREEK,53.750399999999999,-126.173700000000000,2023,7,8,2023-07-08 00:00:00,,2024-02-05 00:00:00,12142.000000000000000,N,N,Fire,MON, , ,14.6 km N of Ghitezli Lake, , ,2024-05-06 00:00:00
1979,BC-2023-2023-V53027,BC, ,2023-V53027,CLOWHOM LAKE,49.712299999999999,-123.552700000000000,2023,8,29,2023-08-29 00:00:00,,2023-11-14 00:00:00,415.500000000000000,N,N,Fire,MOD, , ,Clowhom Lake, , ,2024-05-06 00:00:00
1985,BC-2023-2023-G80875,BC, ,2023-G80875,2023 Holdover G80875,57.279100000000000,-120.911800000000000,2023,6,24,2023-06-24 00:00:00,,,19136.500000000000000,N,N,Fire,MON, , ,Zaremba Creek, , ,2024-05-06 00:00:00
1996,BC-2023-2023-R51712,BC, ,2023-R51712,KITLOPE RIVER 4,53.089799999999997,-127.507499999999990,2023,7,7,2023-07-07 00:00:00,,2023-12-19 00:00:00,770.000000000000000,U,U,Fire,MON, , ,Kitlope River 4, , ,2024-05-06 00:00:00
2003,BC-2023-2023-G60861,BC, ,2023-G60861,2023 Holdover Porcupine Mountain,55.366500000000002,-124.442700000000000,2023,6,23,2023-06-23 00:00:00,,,12274.620000000001000,N,N,Fire,FUL, , ,3 Miles SW of Porcupine Mountain, , ,2024-05-06 00:00:00
2018,BC-2023-2023-N72833,BC, ,2023-N72833, ,50.161900000000003,-117.139000000000000,2023,8,6,2023-08-06 00:00:00,,2023-10-04 00:00:00,366.000000000000000,N,N,Fire,MOD, , ,Mount Cooper, , ,2024-05-06 00:00:00
2031,BC-2023-2023-R21377,BC, ,2023-R21377,TEKAIZIYIS RIDGE,54.045400000000001,-126.599400000000000,2023,7,8,2023-07-08 00:00:00,,2024-01-25 00:00:00,4762.239999999999800,N,N,Fire,FUL, , ,1.5 km N of Nadina River, , ,2024-05-06 00:00:00
2050,BC-2023-2023-N22508,BC, ,2023-N22508,Schofield Creek,50.495600000000003,-115.374200000000000,2023,8,4,2023-08-04 00:00:00,,2023-10-24 00:00:00,711.000000000000000,N,N,Fire,MOD, , ,Schofield Creek, , ,2024-05-06 00:00:00
2067,BC-2023-2023-G62150,BC, ,2023-G62150,2023 Holdover G62150,55.825499999999998,-123.187299999999990,2023,7,22,2023-07-22 00:00:00,,,375.529999999999970,N,N,Fire,FUL, , ,Clearwater FSR, , ,2024-05-06 00:00:00
2071,BC-2023-2023-R11388,BC, ,2023-R11388,R11388,53.461599999999997,-126.101000000000000,2023,7,7,2023-07-07 00:00:00,,2024-01-25 00:00:00,2779.000000000000000,N,N,Fire,MON, , ,8.1 km S of Chief Louis Lake, , ,2024-05-06 00:00:00
2072,BC-2023-2023-G60887,BC, ,2023-G60887, ,56.785699999999999,-126.683700000000000,2023,6,23,2023-06-23 00:00:00,,2023-07-30 00:00:00,297.000000000000000,N,N,Fire,MON, , ,Thorne Creek, , ,2024-05-06 00:00:00
2074,BC-2023-2023-N21453,BC, ,2023-N21453,Yearling Creek,50.629800000000003,-115.736800000000000,2023,7,8,2023-07-08 00:00:00,,2023-10-24 00:00:00,2946.599999999999900,N,N,Fire,FUL, , ,Yearling Creek, , ,2024-05-06 00:00:00
2093,BC-2023-2023-G80223,BC, ,2023-G80223,2023 Holdover RED CREEK,56.416100000000000,-121.232400000000000,2023,5,5,2023-05-05 00:00:00,,,2947.000000000000000,H,H,Fire,FUL, , ,Red Creek, , ,2024-05-06 00:00:00
2095,BC-2023-2023-V82787,BC, ,2023-V82787,SILVERADO CREEK,49.591900000000003,-126.277400000000000,2023,8,17,2023-08-17 00:00:00,,2023-11-10 00:00:00,425.000000000000000,U,U,Fire,MON, , ,E of Silverado Creek - MONITOR ONLY, , ,2024-05-06 00:00:00
2105,BC-2023-2023-K53294,BC, ,2023-K53294,Glen Lake,49.771000000000001,-119.961800000000000,2023,9,16,2023-09-16 00:00:00,,2023-10-26 00:00:00,1116.200000000000000,H,H,Fire,FUL, , ,Glen Lake, , ,2024-05-06 00:00:00
2106,BC-2023-2023-N11805,BC, ,2023-N11805,St. Mary's River,49.610799999999998,-115.713399999999990,2023,7,17,2023-07-17 00:00:00,,2023-10-18 00:00:00,4640.000000000000000,H,H,Fire,FUL, , ,St Mary's River, , ,2024-05-06 00:00:00
